2025-08-07 14:34:05,600 INFO  Logger.cs: 70 - 
2025-08-07 14:44:08,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCW-1
2025-08-07 14:44:08,857 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-1
2025-08-07 14:44:08,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCW-1
2025-08-07 14:44:08,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBody-1
2025-08-07 14:44:08,858 INFO  ExportHelperExtension.cs: 1136 - Found 106 in BabyCraneBody-1
2025-08-07 14:44:08,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBody-1
2025-08-07 14:44:08,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCCW-1
2025-08-07 14:44:08,861 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-1
2025-08-07 14:44:08,861 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCCW-1
2025-08-07 14:44:08,861 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCCW-2
2025-08-07 14:44:08,861 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-2
2025-08-07 14:44:08,861 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCCW-2
2025-08-07 14:44:08,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneAssem
2025-08-07 14:44:08,862 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BabyCraneAssem
2025-08-07 14:44:08,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneAssem
2025-08-07 14:44:08,863 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-08-07 14:44:08,863 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-08-07 14:44:08,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCW-2
2025-08-07 14:44:08,864 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-2
2025-08-07 14:44:08,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCW-2
2025-08-07 14:44:08,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCW-1
2025-08-07 14:44:08,864 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-1
2025-08-07 14:44:08,865 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCW-1
2025-08-07 14:44:08,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBody-1
2025-08-07 14:44:08,866 INFO  ExportHelperExtension.cs: 1136 - Found 106 in BabyCraneBody-1
2025-08-07 14:44:08,866 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBody-1
2025-08-07 14:44:08,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCCW-1
2025-08-07 14:44:08,867 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-1
2025-08-07 14:44:08,867 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCCW-1
2025-08-07 14:44:08,867 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCCW-2
2025-08-07 14:44:08,868 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-2
2025-08-07 14:44:08,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCCW-2
2025-08-07 14:44:09,944 INFO  SwAddin.cs: 339 - Loading config tree
2025-08-07 14:44:09,947 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-08-07 14:44:09,951 INFO  SwAddin.cs: 344 - Showing property manager
2025-08-07 14:44:29,920 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:44:32,257 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:44:32,607 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:44:33,279 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:45:34,841 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:46:03,216 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:46:25,783 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:46:42,443 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:46:51,705 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-08-07 14:46:55,685 INFO  ExportHelperExtension.cs: 347 - Creating joint prop1_ccw_link
2025-08-07 14:46:55,688 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-08-07 14:46:55,689 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-07 14:46:55,757 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-07 14:46:55,758 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-07 14:46:55,758 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-07 14:46:55,759 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-07 14:46:55,774 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-08-07 14:46:57,247 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child prop1_ccw_link failed
2025-08-07 14:46:57,343 INFO  ExportHelperExtension.cs: 347 - Creating joint prop2_cw_link
2025-08-07 14:46:57,343 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-08-07 14:46:57,344 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-07 14:46:57,405 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-07 14:46:57,405 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-07 14:46:57,405 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-07 14:46:57,406 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-07 14:46:57,406 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-08-07 14:46:58,641 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child prop2_cw_link failed
2025-08-07 14:46:58,731 INFO  ExportHelperExtension.cs: 347 - Creating joint prop3_ccw_link
2025-08-07 14:46:58,731 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-08-07 14:46:58,732 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-07 14:46:58,797 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-07 14:46:58,798 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-07 14:46:58,798 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-07 14:46:58,798 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-07 14:46:58,799 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-08-07 14:47:00,013 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child prop3_ccw_link failed
2025-08-07 14:47:00,108 INFO  ExportHelperExtension.cs: 347 - Creating joint prop4_cw_link
2025-08-07 14:47:00,108 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-08-07 14:47:00,109 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-07 14:47:00,222 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-07 14:47:00,222 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-07 14:47:00,223 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-07 14:47:00,223 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-07 14:47:00,223 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-08-07 14:47:01,439 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child prop4_cw_link failed
2025-08-07 14:47:01,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneAssem
2025-08-07 14:47:01,607 INFO  ExportHelperExtension.cs: 1136 - Found 47 in BabyCraneAssem
2025-08-07 14:47:01,608 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in BabyCraneAssem
2025-08-07 14:47:01,608 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-08-07 14:47:01,608 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-08-07 14:47:01,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCW-2
2025-08-07 14:47:01,609 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-2
2025-08-07 14:47:01,609 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCW-2
2025-08-07 14:47:01,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCW-1
2025-08-07 14:47:01,609 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-1
2025-08-07 14:47:01,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCW-1
2025-08-07 14:47:01,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBody-1
2025-08-07 14:47:01,611 INFO  ExportHelperExtension.cs: 1136 - Found 106 in BabyCraneBody-1
2025-08-07 14:47:01,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBody-1
2025-08-07 14:47:01,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCCW-1
2025-08-07 14:47:01,612 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-1
2025-08-07 14:47:01,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCCW-1
2025-08-07 14:47:01,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BabyCraneBladeCCW-2
2025-08-07 14:47:01,612 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-2
2025-08-07 14:47:01,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BabyCraneBladeCCW-2
2025-08-07 14:47:01,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneAssem
2025-08-07 14:47:01,613 INFO  ExportHelperExtension.cs: 1136 - Found 47 in BabyCraneAssem
2025-08-07 14:47:01,613 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in BabyCraneAssem
2025-08-07 14:47:01,614 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-08-07 14:47:01,614 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-08-07 14:47:01,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCW-2
2025-08-07 14:47:01,614 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-2
2025-08-07 14:47:01,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCW-2
2025-08-07 14:47:01,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCW-1
2025-08-07 14:47:01,615 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCW-1
2025-08-07 14:47:01,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCW-1
2025-08-07 14:47:01,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBody-1
2025-08-07 14:47:01,616 INFO  ExportHelperExtension.cs: 1136 - Found 106 in BabyCraneBody-1
2025-08-07 14:47:01,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBody-1
2025-08-07 14:47:01,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCCW-1
2025-08-07 14:47:01,616 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-1
2025-08-07 14:47:01,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCCW-1
2025-08-07 14:47:01,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BabyCraneBladeCCW-2
2025-08-07 14:47:01,617 INFO  ExportHelperExtension.cs: 1136 - Found 26 in BabyCraneBladeCCW-2
2025-08-07 14:47:01,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BabyCraneBladeCCW-2
2025-08-07 14:47:01,646 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-07 14:47:40,439 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-08-07 14:47:40,446 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
